,id,title,keys,normalised_text,imdb_id
7270,105421,Barrios altos,comedi  drama  mysteri barcelona  spain  masseus  undercover cop  divorced woman  tied up  child of divorc  dead friend  investigative journalist  sex club  elaborate rus  simulated sex  barrio  undercover investig  knocked unconsci  smuggler  gold smuggl,barrios altos,tt0092619
7271,383486,"Happy Birthday, Gemini",comedi sexual ident  birthday  suicide attempt  based on play or mus  coming of ag  single fath  backyard  character studi  asthma attack  closeted homosexu  father son relationship  gay them  repressed gay  father son hug,happy birthday gemini,tt0080837
7272,1060897,La princesse rouge,documentari polit  dictat  nuclear missil  dynasti  dictatorship  diplomaci  nuclear pow  inter-korean summit  korea  north korea  inside north korea  best korea,la princesse rouge,tt27524844
7273,627950,Greetings From Planet Smurf,documentari movie busi  pop cultur  cartoon  belgium  comic book  market  advertis  theme park  franchis  fan convent  fandom  portrait of an artist  european com  merchandis,greetings from planet smurf,tt8287510
7274,628263,The Phoney War,histori  documentari  war franc  nazi  england  world war ii  german occupation of fr  poland  war propaganda  finland  food rat  war effort  1940  political repress,the phoney war,tt10905730
7275,619651,This Is Not a Movie: Robert Fisk and the Politics of Truth,documentari  histori palestinian-israeli conflict  belfast  north ireland  armenian genocid  foreign correspond  state crim  weapons traffick  war journ  syrian civil war,this is not a movie robert fisk and the politics of truth,tt10728282
7276,619887,Dwellers,horror  thriller  drama  mysteri homeless person  monster  underground  kill  detect  mutant  camera  homeless  interview  ohio  mockumentari  murder  loneli  conspiraci  disappear  thrash met  creatur  bum  sewer  missing person  creature featur  fake documentari  government cover-up  found footag  homeless  tunnel  underground tunnel  cinéma vérité  mysteri  megadeth  hobo  government secret  endless tunnel  film crew  lost,dwellers,tt9285338
7277,206602,Romance on the Range,western amateur detect  hors  ranch  murder  maid  frame up  singing cowboy  lynch mob  abduct  undercover investig  fur trapp  song  cowboys and outlaw  chinese handcuff  hidden tunnel  fur thiev  woman ranch own,romance on the range,tt0035266
7278,498519,What About ME?,documentari  histori research  govern  pain  therapist  pharmacist  medicin  interview  health care reform     health car  hysteria  health  psychiatric hospit  diseas  scientist  patient  medic  psychiatrist  histor  medical profess  ill  therapi  psychiatric ward  medical research  psychiatri  mental health  medical breakthrough  treatment  mass hysteria  doctor patient relationship  public health  medical test  medication investig  health and safeti  women's health  medical footag  chronic fatigu  medical drama  medical clin  clinical tri  health and fit  cellular health  men's health  chronic pain  medical educ  health crisi  cf  myalgic encephalomyel  me/cf  cdc  nih  center for disease control  national institute of health  cbt  cognitive behavioral therapi  fibromyalgia  health documentari,what about me,tt1770767
7279,381202,Mirror Mirror,documentari new york c  aid  drag queen  interview  plastic surgeri  hiv  male prostitut  prostitut  transsexu  gender  di  lgbt  deathb  cosmetic surgeri,mirror mirror,tt0117058
7280,500104,Aristotle and Dante Discover the Secrets of the Universe,drama  romanc based on novel or book  texa  male friendship  lgbt  lgbt teen  mexican american  el paso  1980  teenage protagonist  based on young adult novel  gay youth  gay them  boys' love (bl),aristotle and dante discover the secrets of the universe,tt9428746
7281,214458,Widow Blue!,horror adulteri  necrophilia  coffin  gore  castrat  flashback  marijuana  male homosexu  incest  meat cleav  psychedel  neglected wif  stabbed to death  heterosexu  murder for hir  severed peni,widow blue,tt0127853
7282,390918,Η Κόμησσα της Φάμπρικας,comedi communist  greec  arrest  based on play or mus  romanc  thief  burglari  young woman  police offic  1960  cousin  daughter of the minist  find a job,   ,tt0180787
7283,957561,Wygrać marzenia,drama dream  winter  talk show  hungari  chinese woman  snowboard  man woman relationship  music competit  rivalri  highland  snow  pianist  poland  injuri  death of broth  snowboard  tatri  hard work  father son conflict  father son relationship  mother son relationship  sport  chopin,wygra marzenia,tt19356530
7284,868812,What She Said,comedi  drama sibling relationship  thanksgiv  rape victim  cabin  group of friend  virginia  woman director  sexual assault  linguist  phd thesi  criminal tri  traumatized woman,what she said,tt9595816
7285,68958,Honeymoon with Mom,comedi  romanc  tv movi paradis  horseback rid  honeymoon  scandal  los angel  california  astronaut  single moth  engaged woman  wedding day  awkward  imminent wed  mother daughter relationship  cold feet  caribbean  island resort  left at the altar  daughter's wed  critic  family money  magazine publish  caribbean resort,honeymoon with mom,tt0762102
7286,436678,Kamen Rider Drive Saga: Kamen Rider Mach / Kamen Rider Heart,science fict  action  adventur artificial intelligence (a.i.)  chase  killer robot  superhero  transform  belt  robot  super pow  driver  v-cinema  power  power suit  kamen rid,kamen rider drive saga kamen rider mach  kamen rider heart,tt10427992
7287,599325,The Fool,documentari evangelical christian  atheism  religious psychosi  christian propaganda  religious propaganda  faith vs ath  gaslight  psychological manipul,the fool,tt8893664
7288,390553,Speechless: The Polar Realm,documentari human vs natur  medit  climat  climate chang  polar bear  walru  arctic polar circle region  wildlif  travel  antarctica  silent film  ambient  greenland  nature documentari  wildlife photograph  non-verb  paradise lost  penguin  svalbard  polar region,speechless the polar realm,tt5190830
7289,797811,The Case of Bruno Lüdke,documentari  histori berlin  germani  cinema on cinema  falsely accus  world war ii  serial kil  mental il  eugen  murder investig  miscarriage of justic  nazism  state crim  human experi,the case of bruno ldke,tt14072200
7290,391797,Cold Turkey,documentari journalist  heroin  cold turkey  addict  photojourn  addict  heroin addict  interracial friendship  heroin addict  methadon  heroin withdrawl,cold turkey,tt0876225
7291,154270,The Outside Chance of Maximilian Glick,drama  comedi canada  winter  mine  classical mus  piano lesson  rabbi  bar mitzvah  judaism  prairi  rural area  religious differ  teenage rom  christan  manitoba,the outside chance of maximilian glick,tt0095806
7292,921751,Wild Flamenco: Bambino's Story,documentari pop cultur  gypsy mus  franco regime (francoism)  flamenco  docudrama  spanish sing  portrait of an artist  gay artist  gypsy rumba  gypsy cultur,wild flamenco bambinos story,tt15788366
7293,818082,The Savior for Sale,documentari louvre museum  leonardo da vinci  art deal  art histori  political corrupt  art auct  renaissance paint  italian renaiss  geopolit  art market  russian oligarch  painting exhibit  national gallery of art  art historian,the savior for sale,tt14585956
7294,94742,The Deadly Art of Survival,action drug deal  new york c  martial art  hip-hop  gang war  ghetto  karat  reveng  dojo  karate kick  disco  brooklyn bridg  housing project  street fight  downtown  ninja  african american  old school  lower east sid  jump  low budget  east riv  puerto rican,the deadly art of survival,tt1091994
7295,593781,Cosmis Flows: The Cartographers of the Universe,documentari  tv movi galaxi  australia  telescop  franc  hawaii  map  south africa  west virginia  astronom  univers  explor  observatori  radio telescop  star  superclust,cosmis flows the cartographers of the universe,tt10850658
7296,1083164,ZAPPER!,comedi  adventur  crime  fantasi underground  gangster  cartoon  surreal  game show  surreal  deer  heist  puzzl  alternate dimens  shootout  fantasy world  heist gone wrong  psychedel  1990  trippi  longboard  gangster comedi  do it yourself  action adventur  science fict  experimental cinema  experimental surr  epic fantasi,zapper,tt15689432
7297,95294,Good King Dagobert,comedi inventor  kingdom  pope  polygami  parodi  elementary school  punish  sword fight  brother against broth  female spi  disguis  middle ages (476-1453)  anachron  pupil  1960  french histori,good king dagobert,tt0185200
7298,852303,AURORA 663,action  drama  thriller mind control  assault rifl  anti hero  suspicion of murd  psychological stress  child hero  redempt  psychological thril  struggle for surviv  crime gone awri  gun viol  mysterious strang  fight to death  shock  gun fight  corrupt judg,aurora 663,tt13818610
7299,215119,Pamela's Prayer,drama  famili high school  1970  based on true stori  religious fundament  puriti  peer pressur  1980  1960  1990  abusive fath  abstin  maternal death  christian faith  low budget,pamelas prayer,tt0424340
7300,215612,Karate Girl,action  drama  romanc martial art  hippi  deaf-mut  exploit  police chief  flower girl  prison escap  femme fatal  policewoman  child kidnap  nightclub perform  rape reveng,karate girl,tt0278527
7301,753937,8ight After,horror married coupl  supernatur  haunted hous  possess  paranorm  ghost  found footag  paranormal act  vlogger  security video  demon  demonic spirit  mysterious object,8ight after,tt13186470
7302,651140,Não Sei Qual Cidade se Passa aos Olhos Dele,documentari  famili  drama  histori thaís inácio  minas gerai  não sei qual cidade se passa aos olhos del  thaís inácio  edt  sérgio pererê  são gonçalo do rio das pedra,no sei qual cidade se passa aos olhos dele,tt9805208
7303,211601,The Main Attraction,drama  romanc circu  brother-in-law  loss of virgin  ventriloquist  drifter  guitar play  avalanch  ex-husband ex-wife relationship  horsemanship  circus act  bareback rid  stabbed to death  alpine cabin  horse train  accidental stab,the main attraction,tt0056212
7304,388875,War and Peace of Mind,documentari  war  histori post-traumatic stress disorder (ptsd)  world war ii  trauma  soldier  mental il  mental health  finland  finnish winter war  conscript  1940  war trauma  continuation war  war psycholog  traumatized man  traumatized person  war,war and peace of mind,tt3801470
7305,607813,The Jewish-Roman Wars,documentari  anim  histori  tv movi roman empir  jerusalem  israel  judaism  ancient histori  docudrama  ancient israel  political repress  1st centuri  jewish histori  popular upris,the jewishroman wars,tt10220166
7306,378949,The Romanovs: Glory and Fall of the Czars,documentari  histori  tv movi st. petersburg  russia  rasputin  russian histori  imperial russia  catherine the great  european histori  romanov dinasti  soviet union histori  kremlin  czarism,the romanovs glory and fall of the czars,tt3112916
7307,378918,Snatched,crime  drama  thriller  tv movi husband wife relationship  ransom  kidnap  hostag  limousin  blond  wealth  strangler  argument  driver  diabet  brunett,snatched,tt0070710
7308,607474,Belarus: An Ordinary Dictatorship,documentari demonstr  revolut  eastern europ  dictatorship  elect  human right  missing person  dissid  censorship  european union  political prison  political repress  belaru  human rights protest  ukrain  economic sanct,belarus an ordinary dictatorship,tt10355290
7309,163429,180,documentari christian  evangelical christian  religious psychosi  abort  christian propaganda  religious propaganda  psychological manipul  documentary short  anti abort,180,tt2734180
7310,655614,Cute High Earth Defense Club LOVE! LOVE! LOVE!,anim  music  fantasi  comedi friendship  magic  transform  male friendship  music  graduat  love  high school gradu  clip show  battl  theme song  group of friend  lgbt  cuddl  morality tal  wombat,cute high earth defense club love love love,tt7283046
7311,912480,Red Rooms,thriller poker  obsess  montreal  canada  trial  serial kil  female protagonist  hack  psychological thril  model  obsessed fan  true crim  character studi  violent fantasi  murder tri  courtroom drama  bitcoin  photoshoot  snuff film  dark web  online gambl,red rooms,tt22207786
7312,657147,Bamboo Theatre,documentari  music craftsman  anthropolog  architectur  religious art  ritualized cultural perform  human  performing art  chinese opera  ethnographi  tribal ritu,bamboo theatre,tt11080024
7313,940829,James Bond vs Nan,comedi cleaning ladi  secret intelligence servic  mi6  british spi  james bond spoof  grandmoth  pension  comic relief  covid-19  shot in lockdown  video cal,james bond vs nan,tt14286288
7314,509131,Here and There,romanc  drama small town  franc  musician  village lif  poetri  literatur  classical mus  orchestra  romanc  coming of ag  gay interest  growing up  male homosexu  romantic literatur  lgbt  lgbt teen  french countrysid  love and rom  rumin  queer  teen rom,here and there,tt2084102
7315,198204,So This Is College,comedi  drama  romanc love triangl  romantic rivalri  best friend  college stud  usc  college roomm  college american footbal  manipulative woman  romantic riv  college athlet,so this is college,tt0020425
7316,421817,Robot Wars,science fict  action  thriller futur  gun  dystopia  camera  post-apocalyptic futur  video surveil  high tech surveil  wasteland  evil corpor  implant  found footag  feed  death squad,robot wars,tt2179237
7317,183756,Clover Bend,drama  thriller small town  gas stat  colorado  grandfath  road trip  reveng  tragedi  shootout  los angel  california  police offic  famili  anger  childhood hom  teenage daught  family tragedi  small town sheriff  criminal gang  camping trip  memori  deep sad  married with children  sheriff's deputi,clover bend,tt0278395
7318,404110,Savannah Sunrise,comedi  famili widow  taxi driv  pastor  sad  mascot  road trip  writer  moving out  retirement commun  grandmoth  airplane trip  death of husband  convent  savannah georgia  memori  louisvil  ki  shared taxi  taxi rid  comedy of error  married with children  business own  mishap  impati  mother-in-law daughter-in-law relationship,savannah sunrise,tt5591822
7319,803841,Killing the Indian in the Child,documentari  histori  tv movi sexual abus  racism  ontario  canada  forced convers  canadian histori  native canadian  canadian polit  forced assimil  cultural genocid,killing the indian in the child,tt14432710
7320,7460,Die Anruferin,drama dying and death  work  mother  double lif  schizophrenia  librari  isol  parent child relationship  flat  bed  dementia  trauma  telephon  childhood trauma  pflegen  laundromat  famili  alcohol  ill,die anruferin,tt0825682
7321,82305,Hookers at the Point,documentari prostitut  undercov  aid  heroin  drug addict  pimp  blow job  vice  condom  sodomi  hidden camera  trap  sexual intercours  crack cocain  sex outdoor  prostitut  bronx  new york c  sex industri  around the world  sex crim  sex work  illeg  nightlif  car sex  hooker  drug addict  nyc  missing teeth,hookers at the point,tt1407060
7322,993152,Spain: A Country Divided,documentari  tv movi political activ  nation  spanish civil war (1936-39)  social activ  economic crisi  spanish histori  political struggl  spanish polit  catalan nation,spain a country divided,tt18298506
7323,366816,Sympathy For The Devil: The True Story of The Process Church of the Final Judgment,documentari cult  satan  new ag  lucif  death  occult  apocalyptic vis  sex  jehovah  process church of the final judg  church of scientolog  grey forc,sympathy for the devil the true story of the process church of the final judgment,tt4767850
7324,356731,Rocket Ship,action  adventur  science fict emperor  space travel  space war  end of world  space opera  flash gordon  heroic miss  evil alien  evil dict  feature version of movie seri,rocket ship,tt0027624
7325,726349,100 Years of the Atom,documentari  histori nuclear radi  atomic bomb test  radium  radioact  radiation sick  atomic energi  state crim  fukushima disaster (2011)  nuclear test  chernobyl disaster (1986)  radioactive wast,100 years of the atom,tt12788940
7326,140402,"John Goldfarb, Please Come Home!",comedi middle east  espionag  cold war  american footbal  soviet union  harem  belly danc  cheerlead  airplane crash  falling in lov  female journalist  1960  father son relationship,john goldfarb please come home,tt0059336
7327,36024,Police State II: The Take Over,documentari police brut  govern  police st  polic  capit  espionag  resist  political activ  patriot  nation  fascism  totalitarian regim  anti-globalisation activist  national soci  covered investig  political inst  world trade organis  torturing polic  conspiracy theori  new world ord  police corrupt  revolt  small commun  global polit,police state ii the take over,tt6352606
7328,812942,Aleph,documentari buenos air  argentina  johannesburg south africa  lucid dream  memori  desert  labyrinth  monasteri  storytel  ghost stori  algeria  kathmandu  greenland  jorge luis borg  slow cinema,aleph,tt8300072
7329,421569,The Story of Skinhead,documentari  music  tv movi skinhead  england  punk rock  hooligan  race riot  ska  youth gang  working class  football (soccer)  subcultur  shaved head  hooligan  white pow  stigma  chelsea  far right  uk  oi,the story of skinhead,tt6424820
7330,524578,May the Lord Be With Us,drama  histori  tv movi pragu  czech republ  historical ev  catholic  bohemia  17th centuri  european histori  czech histori  catholicism vs protestant  30 years' war  protestant,may the lord be with us,tt6848414
7331,130344,Buried Loot,crime  drama embezzl  facial scar  disfigured fac  bank tel  embezzl  disfigur  prison break  hidden loot  disguis  acid burn  buried loot  crime does not pay,buried loot,tt0023857
7332,787453,The Sound of Identity,documentari opera  transsexu  classical mus  artist  childhood trauma  based on play or mus  equal  mozart  performance art  live perform  docudrama  divorc  family conflict  opera hous  pride  lgbt  social documentari  troubled childhood  mentor protégé relationship  gay prid  female artist  father daughter reunion  struggling artist  based on opera  family tens  tulsa  oklahoma  debut  confidence artist  father daughter conflict  italian opera  filmed opera  transgender right  opera star  father daughter relationship  social & cultural documentari  music documentari  observational documentari  childhood memori,the sound of identity,tt10156584
7333,431222,Sanctuary,romanc  thriller  drama  tv movi based on novel or book  nightmar  parent child relationship  aunt niece relationship  stalker  flashback  photograph  pier  woman director  island lif  panic attack  female photograph,sanctuary,tt0272289
7334,432360,Kuningas jolla ei ollut sydäntä,fantasi  famili princess  race against tim  heart  court  magic  kingdom  fairy tal  donkey  minist  princ  family relationship  king  heartbreak  pond  evil plot  palace intrigu  jester  imaginary kingdom  magician,kuningas jolla ei ollut sydnt,tt0084226
7335,65507,Purgatory House,drama drug abus  classroom  drug addict  melancholi  surreal  teen angst  marijuana  drug deal  self esteem  school shoot  woman director  supernatural pow  drug addict  columbin,purgatory house,tt0298120
7336,559131,Zorro,action  adventur  comedi  drama  thriller princess  rescu  friendship  fenc  queen  imprison  princ  palac  femme fatal  flashback  sword fight  reveng  murder  vigilant  atroc  tortur  orphan  king  masked man  captiv  dungeon  teacher student relationship  treacheri  swashbuckl  masked vigilant  death of teach  illegitimate son  action hero  zorro  stabbed in the back  bar,zorro,tt0368465
7337,980185,Eating Miss Campbell,horror  comedi suicid  dark comedi  teacher  school  teacher student relationship  teen suicid  school shoot  vegan  eating contest  goth girl  vegan  goth  lesbian  cannib,eating miss campbell,tt19875786
7338,171429,Black Indians: An American Story,documentari culture clash  native american  alien  integr  racism  racial tens  racial prejudic  intercultural relationship  mixed race child  usa histori,black indians an american story,tt0344936
7339,740060,The Bloody Border,documentari  histori  tv movi dublin  ireland  northern ireland  terror  ira (irish republican army)  belfast  north ireland  british histori  british coloni  national ident  political repress  state crim  the troubles (north ireland  1966-98)  irish great potato famine (1845-52)  irish histori,the bloody border,tt12969288
7340,546201,The Tale of Jean Valjean,anim  histori  drama child abus  franc  based on novel or book  revolut  redempt  french revolut  violence against women  reveng  ex-con  merci  vagranc  false inprison  19th centuri  anim  vengeanc  child slaveri  religious belief  student revolt  les misér  television featur,the tale of jean valjean,tt4089456
7341,856661,Fisher,horror  mysteri  thriller  drama  crime mask  infidel  high school  schizophrenia  hacker  ten command  computer viru  faith  christian  attempted murd  church choir  psycholog  halloween  bibl  hallucin  fraud  twist  carniv  knife  decept  god  halloween parti  murder  serial kil  internet  slasher  hack  killer  belief in god  subvers  mental health  temptat  zealot  jesus freak  somber  catfish  world wide web  cautionary tal  trunk or treat  this little light of min  cassandra bryson  brian park,fisher,tt8763198
7342,840833,minicômios,documentari  fantasi  science fict  anim  famili suicid  thaís inácio  edt  desmedicalização  despatologização  neusa santo  antimanicomi  minicomio  mini asylum,minicmios,tt14695042
7343,255573,Murder: No Apparent Motive,documentari  crime mass murd  victim  serial kil  american cultur  murder  true crim  psycho kil  gun viol  criminal profil  crime investig  gun cultur,murder no apparent motive,tt0808386
7344,850839,Walden,drama  science fict planet mar  nasa  pregnanc  twin sist  climate chang  architect  botanist  forest  tsunami  moon bas  cabin in the wood  moon coloni  stage play  live play  child loss  estranged sist  live theatr  life in the wood  loss of child  climate change activ  ecological disast  science fict  sisters lov,walden,tt14722502
7345,402280,Little Man,romanc  drama sport  horse rac  rivalri  coming of ag  gay interest  lgbt athlet  lgbt  lgbt teen  high school rivalri  queer  short film  homosexual subtext,little man,tt3907078
7346,809301,Laurent Garnier: Off the Record,documentari  music musician  dance club  club lif  dj  techno mus  house mus  club mus  music documentari  famous brand  electronic music band  electronic dance mus  biograph  aging musician,laurent garnier off the record,tt10485250
7347,402339,Kamen Rider × Kamen Rider Ghost & Drive: Super Movie Wars Genesis,science fict  action  adventur  comedi  fantasi  drama android  superhero  supernatur  time travel  wormhol  spirit  super pow  ghost  father son relationship  superhero teamup  crossov  monster  kamen rid,kamen rider  kamen rider ghost  drive super movie wars genesis,tt5081340
7348,256140,Are You Lonesome Tonight?,thriller  romanc  drama  tv movi jealousi  chase  culture clash  murder  stalk  prostitut  criminal underworld  hunt  extramarital affair  private detect  deceit  class conflict  telephone sex  society woman,are you lonesome tonight,tt0103717
7349,473016,Life of Crime 2,documentari drug deal  prostitut  heroin  cocain  dysfunctional famili  parole board  hiv  shoplift  parole offic  heroin addict  child custodi  prostitute moth  parole  shoplift  drug test  custody hear  parole  lost custodi  self destruct  hiv/aids epidem  newark  new jersey,life of crime 2,tt0181654
7350,252491,And the Beat Goes On: The Sonny and Cher Story,drama music record  based on novel or book  pop star  talk show  show busi  pop cultur  autobiographi  romanc  sing  based on memoir or autobiographi  pop mus,and the beat goes on the sonny and cher story,tt0185155
7351,785761,Pink Hill,drama  fantasi  comedi dream  magic  underground  kitsch  voodoo  supernatur  slacker  art hous  spiritu  occult  horror filmmak  outsid  fantasy world  mystic  folk horror  slacker  carl jung  goth  slacker cultur  camp act  pink hil,pink hill,tt9359866
7352,993394,The Seagull,drama  romanc coming out  franc  aid  female friendship  hiv  lesbian relationship  female protagonist  red dress  cassette tap  gay rom  short film  best friend  in love with best friend,the seagull,tt0172827
7353,366627,Chouriki Sentai Ohranger: The Movie,science fict  action  adventur  fantasi martial art  hero  transform  ranger  superhero team  superhero teamup  sentai  super sentai  crossov  power suit,chouriki sentai ohranger the movie,tt4677958
7354,79431,Farts of Fury,comedi concert  parent child relationship  commerci  talk show  home  despair  smoke  rivalri  memori  fight  nake  arrog  watermelon  formal  making peac  dissatisfied woman  treacher  competition in a famili  indecent talk  taking off  communicating via phon  odd crowd,farts of fury,tt1869514
7355,178575,Keep Your Powder Dry,drama  war strong woman  training camp  female soldi  war brid  army lif  war effort  female empower  military train  determin  wac  army cadet  women empower  women's land armi,keep your powder dry,tt0037843
7356,234939,What Every Woman Knows,comedi sibling relationship  wife  election campaign  marriage crisi  scotland  arranged marriag  ambit  based on play or mus  countess  agreement  member of parlia  other woman  loyal wif  political aspir  engagement contract  young scholar  woman behind the man  mismatched coupl  financial back  protective broth,what every woman knows,tt0025973
7357,720842,A Queer City,documentari drag queen  gay club  camp  educ  united kingdom  lgbt  drag  gay prid  gay liber  documentary filmmak  drag k  queer activ  drag show  social & cultural documentari  drag artist  queer  non-binari  gay them  observational documentari,a queer city,tt12723526
7358,694389,The Wild,documentari environmental protection ag  human vs natur  mine  alaska  wildlif  salmon  environmental conserv  natural resourc  stream  epa  natural habitat  environmental perspect,the wild,tt10227282
7359,841651,Secret Agent Dingledorf and His Trusty Dog Splat,comedi  famili friendship  hero  cia  inventor  chase  circu  faith  spi  fbi  queen  clown  secret ag  father  presid  bulli  best friend  based on children's book  dog  famili  anim  agent  family valu  father son relationship  christian film  independent film  inspir  thwarting crim  traditional valu  child spi,secret agent dingledorf and his trusty dog splat,tt10355058
7360,227902,The Virgin Goddess,adventur  fantasi treasur  immort  south africa  tribe  treasure hunt  national park  femme fatal  wildlif  wild anim  sexploit  curs  buxom  tribal  game reserv,the virgin goddess,tt0123040
7361,844041,Kaizoku Sentai: Ten Gokaiger,action  science fict monster  superhero  pirate gang  sequel  pirat  superhero team  betrayal by friend  space pir  v-cinema  super sentai  battle royal,kaizoku sentai ten gokaiger,tt14879560
7362,882,Flussfahrt mit Huhn,adventur sailboat  factori  holiday  boat  river  houseboat  test of courag  chicken  prosecut  grandfath  grandchildren  weser  outwit  pirate gang  ship's kobold  cousin  gang  pirat,flussfahrt mit huhn,tt0087273
7363,477459,Sihja - The Rebel Fairy,famili  fantasi parent child relationship  fairi  supernatur  famili  natur  pesticid  finland  garden  herbicid  bird  ferret  supernatural b  supernatural pow  fertil,sihja  the rebel fairy,tt10934006
7364,186315,Geography of Fear,crime  drama  thriller rape  based on novel or book  kill  femin  driving school  violence against women  patholog  forensic sci  police investig  finland  woman director  vigilante justic,geography of fear,tt0188135
7365,462998,The Brave Class,documentari polit  journal  demonstr  political activ  languag  political campaign  social activ  commun  spanish polit  spanish cinema  political languag,the brave class,tt6216198
7366,536141,Occult Angel,mysteri  drama  horror underground  bath  supernatur  mockumentari  church  demon  secret door  clue  occult  fake documentari  found footag  occult research  seven g  demon,occult angel,tt8615816
7367,267992,The Murder of Stephen Lawrence,drama  tv movi london  england  murder  racism  stab  hate crim  greenwich london  grieving par  stabbed to death  black british  negligent police investig  grieving famili  racist murd,the murder of stephen lawrence,tt0283498
7368,342505,Castling (An Aquarium Confession),anim  fantasi fish  predat  aquarium  polit  sloth  soviet union  domin  dead fish  fish tank  dead cat  political satir  gigantic fish  fish creatur  man vs natur  fishman  short film  ukrain  cut-out  lazy protagonist  conform,castling an aquarium confession,tt22183842
7369,65875,"To Love, Honor and Deceive",drama  mysteri  thriller  tv movi loss of loved on  married coupl  tragedi  best friend  storm  police detect  tragic ev  presumed dead  boating accid  lost at sea  wreckag  secret  grieving moth  grieving widow,to love honor and deceive,tt0117926
7370,479111,Ali Baba & the Gold Raiders,anim  comedi  crime  famili  fantasi treasur  husband wife relationship  middle east  villag  cave  reveng  gang  desert  bandit  arabian night  stolen treasur  shoemak  riding a donkey  raider,ali baba  the gold raiders,tt7181918
7371,429591,La Leona de Castilla,drama  histori  war husband wife relationship  toledo  spain  based on play or mus  16th centuri  mother son relationship  hispanic monarchy (spanish empire)  popular upris,la leona de castilla,tt0042672
7372,173442,The Love Match,comedi dance competit  based on play or mus  lodger  trial  romanc  train  football (soccer)  drunk  television set  football (soccer) match  train driv,the love match,tt0179950
7373,34825,Ang Tanging Ina,famili  comedi  drama mother  single par  parent child relationship  circumcis  philippin  singl  female protagonist  parenthood  sibling rivalri  death of husband  motherhood  gay them,ang tanging ina,tt0368323
7374,172009,The All-American Boy,drama texa  boxer  relationship problem  disillusion  boxing train  amateur sport  restless youth  box  unplanned pregn  boxing r  rural texa  disillusioned youth  boxing match  quitter,the allamerican boy,tt0069689
7375,608501,My Neighbor Wants Me Dead,comedi  fantasi  horror dark comedi  surreal  based on true stori  slapstick comedi  time loop  vh  cruelti  home invas  silent film  noisy neighbor  ghost stori  psychedel  horror comedi  silent comedi  experimental narr  neo-surr  butterfli  science fict  experimental cinema,my neighbor wants me dead,tt10011244
7376,318953,Después de… Segunda parte: atado y bien atado,documentari 1970  franco regime (francoism)  social documentari  communist parti  spanish transit  1980  spanish histori  social democraci  spanish polit,despus de segunda parte atado y bien atado,tt0146621
7377,608065,Herod the Great: The Child Murderer of Bethlehem,documentari  anim  histori  tv movi roman empir  jerusalem  israel  family relationship  judaism  ancient histori  docudrama  ancient israel  1st centuri  jewish histori  popular upris,herod the great the child murderer of bethlehem,tt10219924
7378,768442,Frank Lloyd Wright: Phoenix From the Ashes,documentari  histori  tv movi husband wife relationship  architect  biographi  art histori  architecture histori  portrait of an artist  social scand  social prejudic  modern architectur,frank lloyd wright phoenix from the ashes,tt13510950
7379,768445,Leonardo da Vinci and the Bust of Flora,documentari  histori  tv movi art collector  berlin  germani  leonardo da vinci  sculptur  art histori  art museum  italian renaiss  art restor  art detect,leonardo da vinci and the bust of flora,tt13511038
7380,535799,Oliver Twist,anim  drama  famili child abus  london  england  based on novel or book  nightmar  pickpocket  cemeteri  politician  bad luck  poverti  orphan  corrupt politician  bad dream  child sel  cold cruel world  child slaveri  workhous,oliver twist,tt0884142
7381,623312,Enemies of Women,drama  romanc casino  based on novel or book  world war i  monte carlo  silent film  imperial russia  gambling hous  russian princ  partially lost film,enemies of women,tt0014021
7382,535840,Le Bourgeois gentilhomme,comedi  tv movi marriage propos  franc  diamond  music teach  bourgeoisi  ignor  count  based on play or mus  maid  love affair  parasit  nobil  dance teach  17th centuri  ottoman empir,le bourgeois gentilhomme,tt1415883
7383,530518,Charlie Sheen's Stunts Spectacular,famili  action  adventur  documentari  tv movi fire  magic  hors  stunt  film in film  behind the scen  hollywood  motorcycl  world record  fall guy  aerial stunt,charlie sheens stunts spectacular,tt0255045
7384,623183,REM,science fict  drama dream  parent child relationship  technolog  obsess  only child  grief  afrikaan  memori  parenthood  parent  guilt  alternate r  high tech  painful memori  death of par  dead par  griev  dream world  woman director  suffering par  recurring dream  real lif  grieving par  connect  child  science and technolog  dream realm  dreamworld  neural sci  memori  new technolog  obsessive thought  short film,rem,tt10433314
7385,1076129,The Neverending Party,documentari behind the scen  filmmak  making of  social documentari  documentary filmmak  social chang  social & cultural documentari  social accept  documentari  documentary film  cult movi  documentary about film,the neverending party,tt26423826
7386,320534,Bokser,drama  tv movi oper  husband wife relationship  parent child relationship  fight  pregnanc  boxer  world champion  dysfunctional marriag  hospit  kickbox  transplant  ill  hospital room  ring  kidney,bokser,tt1956447
7387,1076344,Gauntlet,action  adventur  science fict rescu  escap  video gam  dysfunctional famili  computer anim  retro  bow and arrow  gauntlet  hand to hand combat  journey  quest  pixel,gauntlet,tt18397016
7388,842078,The Rumba Kings,documentari  histori  music racism  music histori  coloni  1950  1960  kinshasa  democratic republic of the congo  music documentari  democratic republic of the congo  african mus  african histori  african art  belgian histori  decolon  congolese rumba,the rumba kings,tt10727702
